poly 5821 || [(2, 1), (0, 0), (1, 1), (4, 4), (3, 2)] || area : -3.000000 ||[7, 0, 6, 24, 13] 
poly 5822 || [(4, 0), (0, 0), (1, 1), (0, 3), (2, 1)] || area : -5.500000 ||[4, 0, 6, 15, 7] 
poly 5823 || [(3, 1), (2, 1), (1, 1), (0, 0), (0, 3)] || area : -8.000000 ||[8, 7, 6, 0, 15] 
poly 5824 || [(4, 1), (2, 1), (0, 0), (1, 1), (0, 3)] || area : -9.500000 ||[9, 7, 0, 6, 15] 
poly 5825 || [(2, 1), (1, 1), (0, 0), (0, 3), (4, 2)] || area : -5.500000 ||[7, 6, 0, 15, 14] 
poly 5826 || [(2, 1), (1, 1), (0, 0), (0, 3), (1, 3)] || area : -6.000000 ||[7, 6, 0, 15, 16] 
poly 5827 || [(2, 1), (1, 1), (0, 0), (0, 3), (2, 3)] || area : -6.500000 ||[7, 6, 0, 15, 17] 
poly 5828 || [(2, 1), (1, 1), (0, 0), (0, 3), (3, 3)] || area : -7.000000 ||[7, 6, 0, 15, 18] 
poly 5829 || [(2, 1), (1, 1), (0, 0), (0, 3), (4, 3)] || area : -7.500000 ||[7, 6, 0, 15, 19] 
poly 5830 || [(2, 1), (1, 1), (0, 0), (0, 3), (0, 4)] || area : -7.500000 ||[7, 6, 0, 15, 20] 
poly 5831 || [(2, 1), (1, 1), (0, 0), (0, 3), (1, 4)] || area : -8.000000 ||[7, 6, 0, 15, 21] 
poly 5832 || [(2, 1), (1, 1), (0, 0), (0, 3), (2, 4)] || area : -8.500000 ||[7, 6, 0, 15, 22] 
poly 5833 || [(2, 1), (1, 1), (0, 0), (0, 3), (3, 4)] || area : -9.000000 ||[7, 6, 0, 15, 23] 
poly 5834 || [(2, 1), (1, 1), (0, 0), (0, 3), (4, 4)] || area : -9.500000 ||[7, 6, 0, 15, 24] 
poly 5835 || [(4, 0), (0, 0), (1, 1), (1, 3), (2, 1)] || area : -5.500000 ||[4, 0, 6, 16, 7] 
poly 5836 || [(4, 1), (2, 1), (0, 0), (1, 1), (1, 3)] || area : -9.000000 ||[9, 7, 0, 6, 16] 
poly 5837 || [(2, 1), (1, 1), (0, 0), (1, 3), (1, 2)] || area : -3.000000 ||[7, 6, 0, 16, 11] 
poly 5838 || [(2, 1), (1, 1), (0, 0), (1, 3), (3, 2)] || area : -4.000000 ||[7, 6, 0, 16, 13] 
poly 5839 || [(2, 1), (0, 0), (1, 1), (1, 3), (4, 2)] || area : -4.000000 ||[7, 0, 6, 16, 14] 
poly 5840 || [(2, 1), (1, 1), (0, 0), (1, 3), (2, 3)] || area : -5.000000 ||[7, 6, 0, 16, 17] 
poly 5841 || [(2, 1), (1, 1), (0, 0), (1, 3), (3, 3)] || area : -5.500000 ||[7, 6, 0, 16, 18] 
poly 5842 || [(2, 1), (1, 1), (0, 0), (1, 3), (4, 3)] || area : -6.000000 ||[7, 6, 0, 16, 19] 
poly 5843 || [(2, 1), (1, 1), (0, 0), (0, 4), (1, 3)] || area : -6.500000 ||[7, 6, 0, 20, 16] 
poly 5844 || [(2, 1), (1, 1), (0, 0), (1, 3), (1, 4)] || area : -6.000000 ||[7, 6, 0, 16, 21] 
poly 5845 || [(2, 1), (1, 1), (0, 0), (1, 3), (2, 4)] || area : -6.500000 ||[7, 6, 0, 16, 22] 
poly 5846 || [(2, 1), (1, 1), (0, 0), (1, 3), (3, 4)] || area : -7.000000 ||[7, 6, 0, 16, 23] 
poly 5847 || [(2, 1), (1, 1), (0, 0), (1, 3), (4, 4)] || area : -7.500000 ||[7, 6, 0, 16, 24] 
poly 5848 || [(4, 0), (0, 0), (1, 1), (2, 3), (2, 1)] || area : -5.500000 ||[4, 0, 6, 17, 7] 
poly 5849 || [(4, 1), (2, 1), (0, 0), (1, 1), (2, 3)] || area : -8.500000 ||[9, 7, 0, 6, 17] 
poly 5850 || [(2, 1), (0, 0), (1, 1), (2, 3), (4, 2)] || area : -3.500000 ||[7, 0, 6, 17, 14] 
poly 5851 || [(2, 1), (0, 0), (1, 1), (2, 3), (3, 3)] || area : -4.000000 ||[7, 0, 6, 17, 18] 
poly 5852 || [(2, 1), (0, 0), (1, 1), (2, 3), (4, 3)] || area : -4.500000 ||[7, 0, 6, 17, 19] 
poly 5853 || [(2, 1), (1, 1), (0, 0), (0, 4), (2, 3)] || area : -7.500000 ||[7, 6, 0, 20, 17] 
poly 5854 || [(2, 1), (1, 1), (0, 0), (1, 4), (2, 3)] || area : -6.000000 ||[7, 6, 0, 21, 17] 
poly 5855 || [(2, 1), (1, 1), (0, 0), (2, 4), (2, 3)] || area : -4.500000 ||[7, 6, 0, 22, 17] 
poly 5856 || [(2, 1), (1, 1), (0, 0), (2, 3), (3, 4)] || area : -5.000000 ||[7, 6, 0, 17, 23] 
poly 5857 || [(2, 1), (0, 0), (1, 1), (2, 3), (4, 4)] || area : -5.500000 ||[7, 0, 6, 17, 24] 
poly 5858 || [(4, 0), (0, 0), (1, 1), (3, 3), (2, 1)] || area : -5.500000 ||[4, 0, 6, 18, 7] 
poly 5859 || [(4, 1), (2, 1), (0, 0), (1, 1), (3, 3)] || area : -8.000000 ||[9, 7, 0, 6, 18] 
poly 5860 || [(2, 1), (0, 0), (1, 1), (3, 3), (4, 2)] || area : -3.000000 ||[7, 0, 6, 18, 14] 
poly 5861 || [(2, 1), (0, 0), (1, 1), (3, 3), (4, 3)] || area : -3.500000 ||[7, 0, 6, 18, 19] 
poly 5862 || [(2, 1), (1, 1), (0, 0), (0, 4), (3, 3)] || area : -8.500000 ||[7, 6, 0, 20, 18] 
poly 5863 || [(2, 1), (1, 1), (0, 0), (1, 4), (3, 3)] || area : -7.000000 ||[7, 6, 0, 21, 18] 
poly 5864 || [(2, 1), (1, 1), (0, 0), (2, 4), (3, 3)] || area : -5.500000 ||[7, 6, 0, 22, 18] 
poly 5865 || [(2, 1), (0, 0), (1, 1), (3, 4), (3, 3)] || area : -4.000000 ||[7, 0, 6, 23, 18] 
poly 5866 || [(2, 1), (0, 0), (1, 1), (3, 3), (4, 4)] || area : -4.000000 ||[7, 0, 6, 18, 24] 
poly 5867 || [(4, 0), (0, 0), (1, 1), (0, 2), (3, 1)] || area : -6.000000 ||[4, 0, 6, 10, 8] 
poly 5868 || [(0, 0), (1, 1), (0, 2), (3, 1), (2, 1)] || area : -1.500000 ||[0, 6, 10, 8, 7] 
poly 5869 || [(0, 0), (1, 1), (0, 2), (3, 1), (4, 1)] || area : -2.500000 ||[0, 6, 10, 8, 9] 
poly 5870 || [(3, 1), (1, 1), (0, 0), (0, 2), (1, 2)] || area : -5.000000 ||[8, 6, 0, 10, 11] 
poly 5871 || [(3, 1), (0, 0), (1, 1), (0, 2), (2, 2)] || area : -5.000000 ||[8, 0, 6, 10, 12] 
poly 5872 || [(3, 1), (0, 0), (1, 1), (0, 2), (3, 2)] || area : -5.000000 ||[8, 0, 6, 10, 13] 
poly 5873 || [(3, 1), (0, 0), (1, 1), (0, 2), (4, 2)] || area : -5.000000 ||[8, 0, 6, 10, 14] 
poly 5874 || [(3, 1), (1, 1), (0, 0), (0, 2), (0, 3)] || area : -8.000000 ||[8, 6, 0, 10, 15] 
poly 5875 || [(3, 1), (1, 1), (0, 0), (0, 2), (1, 3)] || area : -8.000000 ||[8, 6, 0, 10, 16] 
poly 5876 || [(3, 1), (1, 1), (0, 0), (0, 2), (2, 3)] || area : -8.000000 ||[8, 6, 0, 10, 17] 
poly 5877 || [(3, 1), (0, 0), (1, 1), (0, 2), (3, 3)] || area : -8.000000 ||[8, 0, 6, 10, 18] 
poly 5878 || [(3, 1), (0, 0), (1, 1), (0, 2), (4, 3)] || area : -8.000000 ||[8, 0, 6, 10, 19] 
poly 5879 || [(3, 1), (1, 1), (0, 0), (0, 2), (0, 4)] || area : -11.000000 ||[8, 6, 0, 10, 20] 
poly 5880 || [(3, 1), (1, 1), (0, 0), (0, 2), (1, 4)] || area : -11.000000 ||[8, 6, 0, 10, 21] 
poly 5881 || [(3, 1), (1, 1), (0, 0), (0, 2), (2, 4)] || area : -11.000000 ||[8, 6, 0, 10, 22] 
poly 5882 || [(3, 1), (1, 1), (0, 0), (0, 2), (3, 4)] || area : -11.000000 ||[8, 6, 0, 10, 23] 
poly 5883 || [(3, 1), (0, 0), (1, 1), (0, 2), (4, 4)] || area : -11.000000 ||[8, 0, 6, 10, 24] 
poly 5884 || [(4, 0), (0, 0), (1, 1), (1, 2), (3, 1)] || area : -6.000000 ||[4, 0, 6, 11, 8] 
poly 5885 || [(0, 0), (1, 1), (1, 2), (3, 1), (2, 1)] || area : -1.500000 ||[0, 6, 11, 8, 7] 
poly 5886 || [(0, 0), (1, 1), (1, 2), (3, 1), (4, 1)] || area : -2.500000 ||[0, 6, 11, 8, 9] 
poly 5887 || [(3, 1), (0, 0), (1, 1), (1, 2), (2, 2)] || area : -4.500000 ||[8, 0, 6, 11, 12] 
poly 5888 || [(3, 1), (0, 0), (1, 1), (1, 2), (3, 2)] || area : -4.500000 ||[8, 0, 6, 11, 13] 
poly 5889 || [(3, 1), (0, 0), (1, 1), (1, 2), (4, 2)] || area : -4.500000 ||[8, 0, 6, 11, 14] 
poly 5890 || [(3, 1), (1, 1), (0, 0), (0, 3), (1, 2)] || area : -5.500000 ||[8, 6, 0, 15, 11] 
poly 5891 || [(3, 1), (1, 1), (0, 0), (1, 2), (1, 3)] || area : -6.500000 ||[8, 6, 0, 11, 16] 
poly 5892 || [(3, 1), (0, 0), (1, 1), (1, 2), (2, 3)] || area : -7.000000 ||[8, 0, 6, 11, 17] 
poly 5893 || [(3, 1), (0, 0), (1, 1), (1, 2), (3, 3)] || area : -7.000000 ||[8, 0, 6, 11, 18] 
poly 5894 || [(3, 1), (0, 0), (1, 1), (1, 2), (4, 3)] || area : -7.000000 ||[8, 0, 6, 11, 19] 
poly 5895 || [(3, 1), (1, 1), (0, 0), (0, 4), (1, 2)] || area : -6.000000 ||[8, 6, 0, 20, 11] 
poly 5896 || [(3, 1), (1, 1), (0, 0), (1, 2), (1, 4)] || area : -9.000000 ||[8, 6, 0, 11, 21] 
poly 5897 || [(3, 1), (1, 1), (0, 0), (1, 2), (2, 4)] || area : -9.000000 ||[8, 6, 0, 11, 22] 
poly 5898 || [(3, 1), (0, 0), (1, 1), (1, 2), (3, 4)] || area : -9.500000 ||[8, 0, 6, 11, 23] 
poly 5899 || [(3, 1), (0, 0), (1, 1), (1, 2), (4, 4)] || area : -9.500000 ||[8, 0, 6, 11, 24] 
poly 5900 || [(4, 0), (0, 0), (1, 1), (2, 2), (3, 1)] || area : -6.000000 ||[4, 0, 6, 12, 8] 
poly 5901 || [(0, 0), (1, 1), (0, 1), (2, 2), (3, 1)] || area : -2.500000 ||[0, 6, 5, 12, 8] 
poly 5902 || [(0, 0), (1, 1), (2, 2), (3, 1), (2, 1)] || area : -1.500000 ||[0, 6, 12, 8, 7] 
poly 5903 || [(0, 0), (1, 1), (2, 2), (3, 1), (4, 1)] || area : -2.500000 ||[0, 6, 12, 8, 9] 
poly 5904 || [(3, 1), (0, 0), (1, 1), (2, 2), (3, 2)] || area : -4.000000 ||[8, 0, 6, 12, 13] 
poly 5905 || [(3, 1), (0, 0), (1, 1), (2, 2), (4, 2)] || area : -4.000000 ||[8, 0, 6, 12, 14] 
poly 5906 || [(3, 1), (1, 1), (0, 0), (0, 3), (2, 2)] || area : -6.000000 ||[8, 6, 0, 15, 12] 
poly 5907 || [(3, 1), (0, 0), (1, 1), (1, 3), (2, 2)] || area : -5.000000 ||[8, 0, 6, 16, 12] 
poly 5908 || [(3, 1), (0, 0), (1, 1), (2, 3), (2, 2)] || area : -4.500000 ||[8, 0, 6, 17, 12] 
poly 5909 || [(3, 1), (0, 0), (1, 1), (2, 2), (3, 3)] || area : -6.000000 ||[8, 0, 6, 12, 18] 
poly 5910 || [(3, 1), (0, 0), (1, 1), (2, 2), (4, 3)] || area : -6.000000 ||[8, 0, 6, 12, 19] 
poly 5911 || [(3, 1), (1, 1), (0, 0), (0, 4), (2, 2)] || area : -7.000000 ||[8, 6, 0, 20, 12] 
poly 5912 || [(3, 1), (1, 1), (0, 0), (1, 4), (2, 2)] || area : -6.000000 ||[8, 6, 0, 21, 12] 
poly 5913 || [(3, 1), (0, 0), (1, 1), (2, 4), (2, 2)] || area : -5.000000 ||[8, 0, 6, 22, 12] 
poly 5914 || [(3, 1), (0, 0), (1, 1), (2, 2), (3, 4)] || area : -8.000000 ||[8, 0, 6, 12, 23] 
poly 5915 || [(3, 1), (0, 0), (1, 1), (2, 2), (4, 4)] || area : -8.000000 ||[8, 0, 6, 12, 24] 
poly 5916 || [(4, 0), (0, 0), (1, 1), (3, 2), (3, 1)] || area : -6.000000 ||[4, 0, 6, 13, 8] 
poly 5917 || [(0, 0), (1, 1), (0, 1), (3, 2), (3, 1)] || area : -2.500000 ||[0, 6, 5, 13, 8] 
poly 5918 || [(0, 0), (1, 1), (3, 2), (3, 1), (2, 1)] || area : -1.500000 ||[0, 6, 13, 8, 7] 
poly 5919 || [(0, 0), (1, 1), (3, 2), (3, 1), (4, 1)] || area : -2.500000 ||[0, 6, 13, 8, 9] 
poly 5920 || [(3, 1), (0, 0), (1, 1), (3, 2), (4, 2)] || area : -3.500000 ||[8, 0, 6, 13, 14] 
poly 5921 || [(3, 1), (0, 0), (1, 1), (0, 3), (3, 2)] || area : -6.000000 ||[8, 0, 6, 15, 13] 
poly 5922 || [(3, 1), (0, 0), (1, 1), (1, 3), (3, 2)] || area : -5.500000 ||[8, 0, 6, 16, 13] 
poly 5923 || [(3, 1), (0, 0), (1, 1), (2, 3), (3, 2)] || area : -5.000000 ||[8, 0, 6, 17, 13] 
poly 5924 || [(3, 1), (0, 0), (1, 1), (3, 3), (3, 2)] || area : -4.500000 ||[8, 0, 6, 18, 13] 
poly 5925 || [(3, 1), (0, 0), (1, 1), (4, 3), (3, 2)] || area : -4.000000 ||[8, 0, 6, 19, 13] 
poly 5926 || [(3, 1), (1, 1), (0, 0), (0, 4), (3, 2)] || area : -8.000000 ||[8, 6, 0, 20, 13] 
poly 5927 || [(3, 1), (0, 0), (1, 1), (1, 4), (3, 2)] || area : -6.500000 ||[8, 0, 6, 21, 13] 
poly 5928 || [(3, 1), (0, 0), (1, 1), (2, 4), (3, 2)] || area : -6.000000 ||[8, 0, 6, 22, 13] 
poly 5929 || [(3, 1), (0, 0), (1, 1), (3, 4), (3, 2)] || area : -5.500000 ||[8, 0, 6, 23, 13] 
poly 5930 || [(3, 1), (0, 0), (1, 1), (4, 4), (3, 2)] || area : -5.000000 ||[8, 0, 6, 24, 13] 
poly 5931 || [(4, 0), (0, 0), (1, 1), (0, 3), (3, 1)] || area : -7.000000 ||[4, 0, 6, 15, 8] 
poly 5932 || [(4, 1), (3, 1), (0, 0), (1, 1), (0, 3)] || area : -10.000000 ||[9, 8, 0, 6, 15] 
poly 5933 || [(3, 1), (1, 1), (0, 0), (0, 3), (3, 2)] || area : -6.500000 ||[8, 6, 0, 15, 13] 
poly 5934 || [(3, 1), (0, 0), (1, 1), (0, 3), (4, 2)] || area : -6.500000 ||[8, 0, 6, 15, 14] 
poly 5935 || [(3, 1), (1, 1), (0, 0), (0, 3), (1, 3)] || area : -8.500000 ||[8, 6, 0, 15, 16] 
poly 5936 || [(3, 1), (1, 1), (0, 0), (0, 3), (2, 3)] || area : -9.000000 ||[8, 6, 0, 15, 17] 
poly 5937 || [(3, 1), (1, 1), (0, 0), (0, 3), (3, 3)] || area : -9.500000 ||[8, 6, 0, 15, 18] 
poly 5938 || [(3, 1), (1, 1), (0, 0), (0, 3), (4, 3)] || area : -10.000000 ||[8, 6, 0, 15, 19] 
poly 5939 || [(3, 1), (1, 1), (0, 0), (0, 3), (0, 4)] || area : -11.000000 ||[8, 6, 0, 15, 20] 
poly 5940 || [(3, 1), (1, 1), (0, 0), (0, 3), (1, 4)] || area : -11.500000 ||[8, 6, 0, 15, 21] 
poly 5941 || [(3, 1), (1, 1), (0, 0), (0, 3), (2, 4)] || area : -12.000000 ||[8, 6, 0, 15, 22] 
poly 5942 || [(3, 1), (1, 1), (0, 0), (0, 3), (3, 4)] || area : -12.500000 ||[8, 6, 0, 15, 23] 
poly 5943 || [(3, 1), (1, 1), (0, 0), (0, 3), (4, 4)] || area : -13.000000 ||[8, 6, 0, 15, 24] 
poly 5944 || [(4, 0), (0, 0), (1, 1), (1, 3), (3, 1)] || area : -7.000000 ||[4, 0, 6, 16, 8] 
poly 5945 || [(4, 1), (3, 1), (0, 0), (1, 1), (1, 3)] || area : -9.500000 ||[9, 8, 0, 6, 16] 
poly 5946 || [(3, 1), (0, 0), (1, 1), (1, 3), (4, 2)] || area : -6.000000 ||[8, 0, 6, 16, 14] 
poly 5947 || [(3, 1), (1, 1), (0, 0), (1, 3), (2, 3)] || area : -7.500000 ||[8, 6, 0, 16, 17] 
poly 5948 || [(3, 1), (0, 0), (1, 1), (1, 3), (3, 3)] || area : -8.000000 ||[8, 0, 6, 16, 18] 
poly 5949 || [(3, 1), (0, 0), (1, 1), (1, 3), (4, 3)] || area : -8.500000 ||[8, 0, 6, 16, 19] 
poly 5950 || [(3, 1), (1, 1), (0, 0), (0, 4), (1, 3)] || area : -9.000000 ||[8, 6, 0, 20, 16] 
poly 5951 || [(3, 1), (1, 1), (0, 0), (1, 3), (1, 4)] || area : -9.500000 ||[8, 6, 0, 16, 21] 
poly 5952 || [(3, 1), (1, 1), (0, 0), (1, 3), (2, 4)] || area : -10.000000 ||[8, 6, 0, 16, 22] 
poly 5953 || [(3, 1), (1, 1), (0, 0), (1, 3), (3, 4)] || area : -10.500000 ||[8, 6, 0, 16, 23] 
poly 5954 || [(3, 1), (0, 0), (1, 1), (1, 3), (4, 4)] || area : -11.000000 ||[8, 0, 6, 16, 24] 
poly 5955 || [(4, 0), (0, 0), (1, 1), (2, 3), (3, 1)] || area : -7.000000 ||[4, 0, 6, 17, 8] 
poly 5956 || [(4, 1), (3, 1), (0, 0), (1, 1), (2, 3)] || area : -9.000000 ||[9, 8, 0, 6, 17] 
poly 5957 || [(3, 1), (0, 0), (1, 1), (2, 3), (4, 2)] || area : -5.500000 ||[8, 0, 6, 17, 14] 
poly 5958 || [(3, 1), (0, 0), (1, 1), (2, 3), (3, 3)] || area : -7.000000 ||[8, 0, 6, 17, 18] 
poly 5959 || [(3, 1), (0, 0), (1, 1), (2, 3), (4, 3)] || area : -7.500000 ||[8, 0, 6, 17, 19] 
poly 5960 || [(3, 1), (1, 1), (0, 0), (0, 4), (2, 3)] || area : -10.000000 ||[8, 6, 0, 20, 17] 
poly 5961 || [(3, 1), (1, 1), (0, 0), (1, 4), (2, 3)] || area : -8.500000 ||[8, 6, 0, 21, 17] 
poly 5962 || [(3, 1), (1, 1), (0, 0), (2, 4), (2, 3)] || area : -7.000000 ||[8, 6, 0, 22, 17] 
poly 5963 || [(3, 1), (0, 0), (1, 1), (2, 3), (3, 4)] || area : -9.000000 ||[8, 0, 6, 17, 23] 
poly 5964 || [(3, 1), (0, 0), (1, 1), (2, 3), (4, 4)] || area : -9.500000 ||[8, 0, 6, 17, 24] 
poly 5965 || [(4, 0), (0, 0), (1, 1), (3, 3), (3, 1)] || area : -7.000000 ||[4, 0, 6, 18, 8] 
poly 5966 || [(4, 1), (3, 1), (0, 0), (1, 1), (3, 3)] || area : -8.500000 ||[9, 8, 0, 6, 18] 
poly 5967 || [(3, 1), (0, 0), (1, 1), (3, 3), (4, 2)] || area : -5.000000 ||[8, 0, 6, 18, 14] 
poly 5968 || [(3, 1), (0, 0), (1, 1), (3, 3), (4, 3)] || area : -6.500000 ||[8, 0, 6, 18, 19] 
poly 5969 || [(3, 1), (1, 1), (0, 0), (0, 4), (3, 3)] || area : -11.000000 ||[8, 6, 0, 20, 18] 
poly 5970 || [(3, 1), (1, 1), (0, 0), (1, 4), (3, 3)] || area : -9.500000 ||[8, 6, 0, 21, 18] 
poly 5971 || [(3, 1), (0, 0), (1, 1), (2, 4), (3, 3)] || area : -8.000000 ||[8, 0, 6, 22, 18] 
poly 5972 || [(3, 1), (0, 0), (1, 1), (3, 4), (3, 3)] || area : -7.000000 ||[8, 0, 6, 23, 18] 
poly 5973 || [(3, 1), (0, 0), (1, 1), (3, 3), (4, 4)] || area : -8.000000 ||[8, 0, 6, 18, 24] 
poly 5974 || [(4, 0), (0, 0), (1, 1), (0, 2), (1, 2)] || area : -8.000000 ||[4, 0, 6, 10, 11] 
poly 5975 || [(4, 1), (1, 1), (0, 0), (0, 2), (1, 2)] || area : -6.500000 ||[9, 6, 0, 10, 11] 
poly 5976 || [(1, 1), (0, 0), (0, 2), (1, 2), (2, 2)] || area : -2.000000 ||[6, 0, 10, 11, 12] 
poly 5977 || [(1, 1), (0, 0), (0, 2), (1, 2), (3, 2)] || area : -2.000000 ||[6, 0, 10, 11, 13] 
poly 5978 || [(1, 1), (0, 0), (0, 2), (1, 2), (4, 2)] || area : -2.000000 ||[6, 0, 10, 11, 14] 
poly 5979 || [(1, 1), (0, 0), (0, 2), (0, 3), (1, 2)] || area : -2.500000 ||[6, 0, 10, 15, 11] 
poly 5980 || [(1, 1), (0, 0), (0, 2), (1, 3), (1, 2)] || area : -2.500000 ||[6, 0, 10, 16, 11] 
poly 5981 || [(1, 1), (0, 0), (0, 2), (1, 2), (2, 3)] || area : -2.500000 ||[6, 0, 10, 11, 17] 
poly 5982 || [(1, 1), (0, 0), (0, 2), (1, 2), (3, 3)] || area : -2.500000 ||[6, 0, 10, 11, 18] 
poly 5983 || [(1, 1), (0, 0), (0, 2), (1, 2), (4, 3)] || area : -2.500000 ||[6, 0, 10, 11, 19] 
poly 5984 || [(1, 1), (0, 0), (0, 2), (0, 4), (1, 2)] || area : -3.000000 ||[6, 0, 10, 20, 11] 
poly 5985 || [(1, 1), (0, 0), (0, 2), (1, 4), (1, 2)] || area : -3.000000 ||[6, 0, 10, 21, 11] 
poly 5986 || [(1, 1), (0, 0), (0, 2), (2, 4), (1, 2)] || area : -3.000000 ||[6, 0, 10, 22, 11] 
poly 5987 || [(1, 1), (0, 0), (0, 2), (1, 2), (3, 4)] || area : -3.000000 ||[6, 0, 10, 11, 23] 
poly 5988 || [(1, 1), (0, 0), (0, 2), (1, 2), (4, 4)] || area : -3.000000 ||[6, 0, 10, 11, 24] 
poly 5989 || [(4, 0), (0, 0), (1, 1), (0, 2), (2, 2)] || area : -9.000000 ||[4, 0, 6, 10, 12] 
poly 5990 || [(3, 1), (1, 1), (0, 0), (0, 2), (2, 2)] || area : -5.000000 ||[8, 6, 0, 10, 12] 
poly 5991 || [(4, 1), (0, 0), (1, 1), (0, 2), (2, 2)] || area : -7.000000 ||[9, 0, 6, 10, 12] 
poly 5992 || [(1, 1), (0, 0), (0, 2), (2, 2), (3, 2)] || area : -2.000000 ||[6, 0, 10, 12, 13] 
poly 5993 || [(1, 1), (0, 0), (0, 2), (2, 2), (4, 2)] || area : -2.000000 ||[6, 0, 10, 12, 14] 
poly 5994 || [(1, 1), (0, 0), (0, 2), (0, 3), (2, 2)] || area : -3.000000 ||[6, 0, 10, 15, 12] 
poly 5995 || [(1, 1), (0, 0), (0, 2), (1, 3), (2, 2)] || area : -3.000000 ||[6, 0, 10, 16, 12] 
poly 5996 || [(1, 1), (0, 0), (0, 2), (2, 3), (2, 2)] || area : -3.000000 ||[6, 0, 10, 17, 12] 
poly 5997 || [(1, 1), (0, 0), (0, 2), (3, 3), (2, 2)] || area : -3.000000 ||[6, 0, 10, 18, 12] 
poly 5998 || [(1, 1), (0, 0), (0, 2), (2, 2), (4, 3)] || area : -2.000000 ||[6, 0, 10, 12, 19] 
poly 5999 || [(1, 1), (0, 0), (0, 2), (0, 4), (2, 2)] || area : -4.000000 ||[6, 0, 10, 20, 12] 
poly 6000 || [(1, 1), (0, 0), (0, 2), (1, 4), (2, 2)] || area : -4.000000 ||[6, 0, 10, 21, 12] 
poly 6001 || [(1, 1), (0, 0), (0, 2), (2, 4), (2, 2)] || area : -4.000000 ||[6, 0, 10, 22, 12] 
poly 6002 || [(1, 1), (0, 0), (0, 2), (3, 4), (2, 2)] || area : -4.000000 ||[6, 0, 10, 23, 12] 
poly 6003 || [(1, 1), (0, 0), (0, 2), (4, 4), (2, 2)] || area : -4.000000 ||[6, 0, 10, 24, 12] 
poly 6004 || [(4, 0), (0, 0), (1, 1), (0, 2), (3, 2)] || area : -10.000000 ||[4, 0, 6, 10, 13] 
poly 6005 || [(2, 1), (1, 1), (0, 0), (0, 2), (3, 2)] || area : -3.500000 ||[7, 6, 0, 10, 13] 
poly 6006 || [(4, 1), (0, 0), (1, 1), (0, 2), (3, 2)] || area : -7.000000 ||[9, 0, 6, 10, 13] 
poly 6007 || [(0, 0), (1, 1), (0, 2), (3, 2), (4, 2)] || area : -3.000000 ||[0, 6, 10, 13, 14] 
poly 6008 || [(1, 1), (0, 0), (0, 2), (0, 3), (3, 2)] || area : -3.500000 ||[6, 0, 10, 15, 13] 
poly 6009 || [(1, 1), (0, 0), (0, 2), (1, 3), (3, 2)] || area : -3.500000 ||[6, 0, 10, 16, 13] 
poly 6010 || [(1, 1), (0, 0), (0, 2), (2, 3), (3, 2)] || area : -3.500000 ||[6, 0, 10, 17, 13] 
poly 6011 || [(1, 1), (0, 0), (0, 2), (3, 3), (3, 2)] || area : -3.500000 ||[6, 0, 10, 18, 13] 
poly 6012 || [(1, 1), (0, 0), (0, 2), (4, 3), (3, 2)] || area : -3.500000 ||[6, 0, 10, 19, 13] 
poly 6013 || [(1, 1), (0, 0), (0, 2), (0, 4), (3, 2)] || area : -5.000000 ||[6, 0, 10, 20, 13] 
poly 6014 || [(1, 1), (0, 0), (0, 2), (1, 4), (3, 2)] || area : -5.000000 ||[6, 0, 10, 21, 13] 
poly 6015 || [(1, 1), (0, 0), (0, 2), (2, 4), (3, 2)] || area : -5.000000 ||[6, 0, 10, 22, 13] 
poly 6016 || [(1, 1), (0, 0), (0, 2), (3, 4), (3, 2)] || area : -5.000000 ||[6, 0, 10, 23, 13] 
poly 6017 || [(1, 1), (0, 0), (0, 2), (4, 4), (3, 2)] || area : -5.000000 ||[6, 0, 10, 24, 13] 
poly 6018 || [(4, 0), (1, 1), (0, 0), (0, 2), (0, 3)] || area : -10.000000 ||[4, 6, 0, 10, 15] 
poly 6019 || [(4, 1), (1, 1), (0, 0), (0, 2), (0, 3)] || area : -10.500000 ||[9, 6, 0, 10, 15] 
poly 6020 || [(1, 1), (0, 0), (0, 2), (0, 3), (4, 2)] || area : -4.000000 ||[6, 0, 10, 15, 14] 
poly 6021 || [(1, 1), (0, 0), (0, 2), (0, 3), (1, 3)] || area : -3.500000 ||[6, 0, 10, 15, 16] 
poly 6022 || [(1, 1), (0, 0), (0, 2), (0, 3), (2, 3)] || area : -4.000000 ||[6, 0, 10, 15, 17] 
poly 6023 || [(1, 1), (0, 0), (0, 2), (0, 3), (3, 3)] || area : -4.500000 ||[6, 0, 10, 15, 18] 
poly 6024 || [(1, 1), (0, 0), (0, 2), (0, 3), (4, 3)] || area : -5.000000 ||[6, 0, 10, 15, 19] 
poly 6025 || [(1, 1), (0, 0), (0, 2), (0, 3), (0, 4)] || area : -4.000000 ||[6, 0, 10, 15, 20] 
poly 6026 || [(1, 1), (0, 0), (0, 2), (0, 3), (1, 4)] || area : -4.500000 ||[6, 0, 10, 15, 21] 
poly 6027 || [(1, 1), (0, 0), (0, 2), (0, 3), (2, 4)] || area : -5.000000 ||[6, 0, 10, 15, 22] 
poly 6028 || [(1, 1), (0, 0), (0, 2), (0, 3), (3, 4)] || area : -5.500000 ||[6, 0, 10, 15, 23] 
